trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1922,False,"{'a': 0.6, 'e': 0.826353352980995}",25,0,-101.68113563501348,"{0: 15, 1: 2, 2: 7, 3: 0, 4: 1}",0
1923,False,"{'a': 0.6, 'e': 0.8234647252208833}",25,0,-27.871602341455155,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
1924,False,"{'a': 0.6, 'e': 0.8205384805926733}",20,0,-57.73614180727466,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
1925,False,"{'a': 0.6, 'e': 0.8175744761936437}",20,0,-82.30261438864358,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
1926,False,"{'a': 0.6, 'e': 0.8145725807070178}",30,5,-200.5051926366534,"{0: 14, 1: 1, 2: 4, 3: 3, 4: 3}",1
1927,False,"{'a': 0.6, 'e': 0.8115326747861805}",20,0,-88.03946542005617,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
1928,False,"{'a': 0.6, 'e': 0.8084546514385326}",20,0,-108.15264721552012,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
1929,False,"{'a': 0.6, 'e': 0.8053384164084221}",35,6,-110.63016736332445,"{0: 20, 1: 2, 2: 5, 3: 0, 4: 2}",1
1930,False,"{'a': 0.6, 'e': 0.8021838885585818}",25,0,-92.67986411251185,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
1931,False,"{'a': 0.6, 'e': 0.7989910002494707}",25,10,-29.10756451542956,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
1932,False,"{'a': 0.6, 'e': 0.7957596977159083}",20,0,-48.44165968375915,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
1933,False,"{'a': 0.6, 'e': 0.7924899414403644}",20,0,-13.579602487894704,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
1934,False,"{'a': 0.6, 'e': 0.789181706522253}",30,0,-84.02577576400013,"{0: 22, 1: 3, 2: 2, 3: 2, 4: 1}",0
1935,False,"{'a': 0.6, 'e': 0.7858349830425586}",30,4,-51.343737662567555,"{0: 18, 1: 3, 2: 4, 3: 1, 4: 0}",1
1936,False,"{'a': 0.6, 'e': 0.7824497764231124}",20,0,-110.48722992795463,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
1937,False,"{'a': 0.6, 'e': 0.7790261077798122}",25,0,10.937605714687054,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
1938,False,"{'a': 0.6, 'e': 0.7755640142690734}",25,9,-31.82184807523412,"{0: 11, 1: 2, 2: 2, 3: 1, 4: 0}",1
1939,False,"{'a': 0.6, 'e': 0.7720635494267837}",30,0,-197.51717828196826,"{0: 20, 1: 1, 2: 4, 3: 1, 4: 4}",0
1940,False,"{'a': 0.6, 'e': 0.7685247834990175}",25,0,-105.87694555570623,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 2}",0
1941,False,"{'a': 0.6, 'e': 0.7649478037637647}",35,22,-52.09592677338742,"{0: 8, 1: 0, 2: 3, 3: 2, 4: 0}",1
1942,False,"{'a': 0.6, 'e': 0.7613327148429104}",20,0,-51.824835197034375,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
1943,False,"{'a': 0.6, 'e': 0.7576796390037049}",20,0,-121.84935050943206,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 3}",0
1944,False,"{'a': 0.6, 'e': 0.7539887164489482}",20,0,-47.30129763987533,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
1945,False,"{'a': 0.6, 'e': 0.7502601055951177}",25,14,-16.792520882808738,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
1946,False,"{'a': 0.6, 'e': 0.7464939833376621}",30,16,1.3858686981617252,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1947,False,"{'a': 0.6, 'e': 0.7426905453026857}",20,0,11.647406042727246,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1948,False,"{'a': 0.6, 'e': 0.7388500060842489}",35,0,-48.76334300185685,"{0: 28, 1: 1, 2: 4, 3: 2, 4: 0}",0
1949,False,"{'a': 0.6, 'e': 0.7349725994665188}",25,0,-127.31954612103658,"{0: 18, 1: 0, 2: 3, 3: 2, 4: 2}",0
1950,False,"{'a': 0.6, 'e': 0.7310585786300049}",25,0,-112.24706626893447,"{0: 15, 1: 4, 2: 3, 3: 2, 4: 1}",0
1951,False,"{'a': 0.6, 'e': 0.7271082163411295}",20,0,-98.96732613342596,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
1952,False,"{'a': 0.6, 'e': 0.7231218051243898}",20,0,-49.655640852036505,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
1953,False,"{'a': 0.6, 'e': 0.7190996574163839}",25,15,-21.43622019761466,"{0: 6, 1: 1, 2: 3, 3: 0, 4: 0}",1
1954,False,"{'a': 0.6, 'e': 0.7150421057009898}",30,0,-120.7162159687033,"{0: 23, 1: 0, 2: 3, 3: 2, 4: 2}",0
1955,False,"{'a': 0.6, 'e': 0.7109495026250039}",35,5,-133.76089087176325,"{0: 20, 1: 0, 2: 8, 3: 0, 4: 2}",1
1956,False,"{'a': 0.6, 'e': 0.7068222210935676}",30,18,-70.29049915800525,"{0: 8, 1: 0, 2: 0, 3: 4, 4: 0}",1
1957,False,"{'a': 0.6, 'e': 0.7026606543447315}",25,0,-101.31871315644823,"{0: 16, 1: 0, 2: 8, 3: 0, 4: 1}",0
1958,False,"{'a': 0.6, 'e': 0.6984652160025387}",20,0,-24.18630853208588,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
1959,False,"{'a': 0.6, 'e': 0.6942363401080306}",30,0,-92.86264054507122,"{0: 18, 1: 5, 2: 6, 3: 0, 4: 1}",0
1960,False,"{'a': 0.6, 'e': 0.6899744811276125}",25,0,-118.43958484476316,"{0: 18, 1: 1, 2: 2, 3: 2, 4: 2}",0
1961,False,"{'a': 0.6, 'e': 0.6856801139382539}",25,0,-61.91725678785935,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
1962,False,"{'a': 0.6, 'e': 0.6813537337890256}",30,4,-81.27126330513839,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 2}",1
1963,False,"{'a': 0.6, 'e': 0.676995856238523}",20,12,8.497352613386274,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1964,False,"{'a': 0.6, 'e': 0.6726070170677604}",20,0,-78.90733567862833,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
1965,False,"{'a': 0.6, 'e': 0.6681877721681662}",25,0,-81.5175266246413,"{0: 19, 1: 0, 2: 3, 3: 2, 4: 1}",0
1966,False,"{'a': 0.6, 'e': 0.6637386974043528}",20,5,-60.21224715591269,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 1}",1
1967,False,"{'a': 0.6, 'e': 0.6592603884513855}",20,0,-36.181806809765526,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
1968,False,"{'a': 0.6, 'e': 0.6547534606063192}",30,0,-130.68731732961186,"{0: 22, 1: 1, 2: 3, 3: 2, 4: 2}",0
1969,False,"{'a': 0.6, 'e': 0.6502185485738271}",20,0,-45.20530573871778,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
1970,False,"{'a': 0.6, 'e': 0.6456563062257954}",25,7,-87.05792880709292,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 2}",1
1971,False,"{'a': 0.6, 'e': 0.6410674063348171}",20,0,-36.38812886532118,"{0: 16, 1: 0, 2: 2, 3: 2, 4: 0}",0
1972,False,"{'a': 0.6, 'e': 0.6364525402815664}",25,11,-94.0752470342753,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 2}",1
1973,False,"{'a': 0.6, 'e': 0.6318124177361016}",20,0,-50.49762310786215,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
1974,False,"{'a': 0.6, 'e': 0.6271477663131956}",25,0,-18.80296877338683,"{0: 19, 1: 4, 2: 2, 3: 0, 4: 0}",0
1975,False,"{'a': 0.6, 'e': 0.6224593312018546}",20,0,-52.39777070773784,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
1976,False,"{'a': 0.6, 'e': 0.617747874769249}",20,12,-9.698812895015644,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
1977,False,"{'a': 0.6, 'e': 0.6130141761393355}",20,0,-78.73717715819761,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
1978,False,"{'a': 0.6, 'e': 0.6082590307465143}",20,0,12.888714452206502,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1979,False,"{'a': 0.6, 'e': 0.6034832498647263}",25,0,-77.02009874593945,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 2}",0
1980,False,"{'a': 0.6, 'e': 0.598687660112452}",25,0,-144.60994169941478,"{0: 17, 1: 1, 2: 4, 3: 0, 4: 3}",0
1981,False,"{'a': 0.6, 'e': 0.5938731029341427}",30,0,-106.24022406519005,"{0: 23, 1: 2, 2: 1, 3: 2, 4: 2}",0
1982,False,"{'a': 0.6, 'e': 0.5890404340586651}",20,0,-51.771187096922276,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
1983,False,"{'a': 0.6, 'e': 0.5841905229354074}",20,16,7.071723112397659,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1984,False,"{'a': 0.6, 'e': 0.5793242521487495}",35,14,-48.57871510191033,"{0: 13, 1: 3, 2: 5, 3: 0, 4: 0}",1
1985,False,"{'a': 0.6, 'e': 0.574442516811659}",30,4,-95.6278872539305,"{0: 17, 1: 2, 2: 5, 3: 1, 4: 1}",1
1986,False,"{'a': 0.6, 'e': 0.569546223939229}",30,2,-33.23856332843177,"{0: 21, 1: 3, 2: 3, 3: 1, 4: 0}",1
1987,False,"{'a': 0.6, 'e': 0.5646362918030292}",20,6,3.638297814841052,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1988,False,"{'a': 0.6, 'e': 0.5597136492671929}",25,5,-2.5957363531573607,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
1989,False,"{'a': 0.6, 'e': 0.5547792351072148}",20,6,18.688594224108897,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1990,False,"{'a': 0.6, 'e': 0.549833997312478}",20,2,-7.462739003862685,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
1991,False,"{'a': 0.6, 'e': 0.5448788923735801}",30,0,-143.48707600424328,"{0: 22, 1: 2, 2: 2, 3: 1, 4: 3}",0
1992,False,"{'a': 0.6, 'e': 0.5399148845555657}",25,0,-133.27384273721293,"{0: 17, 1: 2, 2: 3, 3: 0, 4: 3}",0
1993,False,"{'a': 0.6, 'e': 0.5349429451582145}",30,0,-60.50819028319979,"{0: 21, 1: 2, 2: 6, 3: 1, 4: 0}",0
1994,False,"{'a': 0.6, 'e': 0.5299640517645717}",20,0,-27.178203445621293,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
1995,False,"{'a': 0.6, 'e': 0.52497918747894}",20,0,-78.67079878571822,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
1996,False,"{'a': 0.6, 'e': 0.5199893401555818}",20,0,-130.24376948693396,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 3}",0
1997,False,"{'a': 0.6, 'e': 0.51499550161941}",30,14,-20.7155471999026,"{0: 12, 1: 0, 2: 4, 3: 0, 4: 0}",1
1998,False,"{'a': 0.6, 'e': 0.5099986668799655}",20,4,11.317873355571653,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1999,False,"{'a': 0.6, 'e': 0.5049998333399998}",35,0,19.945221079094953,"{0: 32, 1: 1, 2: 2, 3: 0, 4: 0}",0
2000,False,"{'a': 0.6, 'e': 0.5}",20,0,-15.940062126268005,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
2001,False,"{'a': 0.6, 'e': 0.4950001666600003}",20,7,-3.0885612717409088,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
2002,False,"{'a': 0.6, 'e': 0.4900013331200346}",20,9,-43.68688547161494,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 1}",1
2003,False,"{'a': 0.6, 'e': 0.4850044983805899}",25,7,-4.14608945658332,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
2004,False,"{'a': 0.6, 'e': 0.48001065984441826}",25,0,-23.96250238212986,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
2005,False,"{'a': 0.6, 'e': 0.47502081252106}",20,4,3.7524957648291584,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
2006,False,"{'a': 0.6, 'e': 0.4700359482354282}",20,1,-129.52451454634016,"{0: 13, 1: 2, 2: 0, 3: 1, 4: 3}",1
2007,False,"{'a': 0.6, 'e': 0.4650570548417855}",25,0,-68.65000311814326,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
2008,False,"{'a': 0.6, 'e': 0.46008511544443426}",25,16,7.222760837786555,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2009,False,"{'a': 0.6, 'e': 0.45512110762641994}",20,0,5.811184706741707,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
2010,False,"{'a': 0.6, 'e': 0.45016600268752216}",30,4,-14.67197721673036,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 1}",1
2011,False,"{'a': 0.6, 'e': 0.4452207648927852}",25,13,-39.09109561455885,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 1}",1
2012,False,"{'a': 0.6, 'e': 0.44028635073280703}",25,0,7.130757656345272,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
2013,False,"{'a': 0.6, 'e': 0.4353637081969708}",25,0,-93.41131201776943,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 3}",0
2014,False,"{'a': 0.6, 'e': 0.43045377606077095}",25,3,-60.2816405466913,"{0: 16, 1: 1, 2: 4, 3: 0, 4: 1}",1
2015,False,"{'a': 0.6, 'e': 0.425557483188341}",20,7,-52.026101071187966,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 1}",1
2016,False,"{'a': 0.6, 'e': 0.42067574785125056}",25,2,-52.50979699509559,"{0: 18, 1: 1, 2: 2, 3: 1, 4: 1}",1
2017,False,"{'a': 0.6, 'e': 0.4158094770645927}",20,0,11.448183746337174,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
2018,False,"{'a': 0.6, 'e': 0.41095956594133487}",20,0,-41.679585226357375,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
2019,False,"{'a': 0.6, 'e': 0.4061268970658573}",25,0,1.8812516886146289,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
2020,False,"{'a': 0.6, 'e': 0.401312339887548}",30,10,8.237102822566042,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
2021,False,"{'a': 0.6, 'e': 0.3965167501352737}",30,0,-25.647039424802884,"{0: 26, 1: 1, 2: 2, 3: 0, 4: 1}",0
2022,False,"{'a': 0.6, 'e': 0.3917409692534856}",20,2,-27.279909866597624,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 0}",1
2023,False,"{'a': 0.6, 'e': 0.38698582386066455}",20,0,-60.63614400693588,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
2024,False,"{'a': 0.6, 'e': 0.382252125230751}",20,13,-0.7403211153164342,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
2025,False,"{'a': 0.6, 'e': 0.3775406687981454}",30,7,-77.420451013106,"{0: 19, 1: 0, 2: 1, 3: 1, 4: 2}",1
2026,False,"{'a': 0.6, 'e': 0.3728522336868044}",30,13,-5.414132623063852,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
2027,False,"{'a': 0.6, 'e': 0.3681875822638983}",25,0,-84.90144155095668,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 2}",0
2028,False,"{'a': 0.6, 'e': 0.36354745971843366}",30,12,-32.96241017097438,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
2029,False,"{'a': 0.6, 'e': 0.35893259366518293}",25,6,-13.766396734616434,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
2030,False,"{'a': 0.6, 'e': 0.35434369377420455}",20,9,-5.2912484543222655,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
2031,False,"{'a': 0.6, 'e': 0.34978145142617295}",20,0,-128.552410553817,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
2032,False,"{'a': 0.6, 'e': 0.3452465393936808}",25,5,17.83804134536085,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
2033,False,"{'a': 0.6, 'e': 0.34073961154861454}",20,0,-46.46885074792215,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",1
2034,False,"{'a': 0.6, 'e': 0.3362613025956473}",25,1,18.591137466643755,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 0}",1
2035,False,"{'a': 0.6, 'e': 0.3318122278318339}",20,14,7.286777180342792,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
2036,False,"{'a': 0.6, 'e': 0.32739298293223956}",35,10,-21.697301563812626,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",1
2037,False,"{'a': 0.6, 'e': 0.323004143761477}",25,0,-47.405681300639465,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
2038,False,"{'a': 0.6, 'e': 0.31864626621097447}",25,8,-29.702614418142552,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 0}",1
2039,False,"{'a': 0.6, 'e': 0.31431988606174616}",30,12,27.838991630085843,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2040,False,"{'a': 0.6, 'e': 0.31002551887238755}",35,10,-91.16581879140188,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 3}",1
2041,False,"{'a': 0.6, 'e': 0.30576365989196946}",20,12,14.807450761192108,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2042,False,"{'a': 0.6, 'e': 0.30153478399746125}",20,12,-3.394651184440035,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
2043,False,"{'a': 0.6, 'e': 0.29733934565526854}",25,0,-6.7230644675686335,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
2044,False,"{'a': 0.6, 'e': 0.29317777890643243}",35,17,-19.84800040112815,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
2045,False,"{'a': 0.6, 'e': 0.289050497374996}",20,8,-20.440881891796515,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
2046,False,"{'a': 0.6, 'e': 0.28495789429901025}",20,10,6.012249561375469,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2047,False,"{'a': 0.6, 'e': 0.2809003425836161}",20,0,22.894078871209157,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2048,False,"{'a': 0.6, 'e': 0.27687819487561016}",20,0,5.946702984644869,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
2049,False,"{'a': 0.6, 'e': 0.2728917836588705}",35,21,6.584001636692653,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
2050,False,"{'a': 0.6, 'e': 0.2689414213699951}",25,12,-33.53365968007376,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
2051,False,"{'a': 0.6, 'e': 0.2650274005334812}",20,4,-48.74795785269205,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 1}",1
2052,False,"{'a': 0.6, 'e': 0.261149993915751}",25,2,-4.8816620177686865,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 0}",1
2053,False,"{'a': 0.6, 'e': 0.2573094546973142}",20,14,-0.45809615773454415,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
2054,False,"{'a': 0.6, 'e': 0.2535060166623378}",20,12,16.81309901606806,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2055,False,"{'a': 0.6, 'e': 0.24973989440488234}",25,12,12.948031437728858,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2056,False,"{'a': 0.6, 'e': 0.2460112835510519}",20,0,36.69270090098663,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2057,False,"{'a': 0.6, 'e': 0.24232036099629511}",20,14,10.54742429996184,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2058,False,"{'a': 0.6, 'e': 0.23866728515708963}",20,3,16.115913597048483,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2059,False,"{'a': 0.6, 'e': 0.2350521962362353}",20,0,-26.088141125025512,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
2060,False,"{'a': 0.6, 'e': 0.23147521650098238}",30,5,8.341742405836575,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",1
2061,False,"{'a': 0.6, 'e': 0.22793645057321624}",30,17,-11.251469849077047,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
2062,False,"{'a': 0.6, 'e': 0.22443598573092652}",30,10,7.3488444253559795,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
2063,False,"{'a': 0.6, 'e': 0.22097389222018782}",30,8,41.184049443477974,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2064,False,"{'a': 0.6, 'e': 0.2175502235768875}",20,11,-5.500845157630728,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
2065,False,"{'a': 0.6, 'e': 0.2141650169574414}",20,12,16.917498607003775,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2066,False,"{'a': 0.6, 'e': 0.21081829347774714}",25,19,10.458738376617212,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2067,False,"{'a': 0.6, 'e': 0.20751005855963559}",20,3,-30.322691032284094,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
2068,False,"{'a': 0.6, 'e': 0.20424030228409176}",20,11,19.29683503054818,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2069,False,"{'a': 0.6, 'e': 0.20100899975052935}",25,10,-24.69387914805822,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
2070,False,"{'a': 0.6, 'e': 0.19781611144141822}",20,11,16.099430869434308,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2071,False,"{'a': 0.6, 'e': 0.19466158359157792}",20,7,26.64139532422437,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2072,False,"{'a': 0.6, 'e': 0.19154534856146752}",20,9,19.02668526661737,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2073,False,"{'a': 0.6, 'e': 0.18846732521381943}",30,13,30.78073377352889,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2074,False,"{'a': 0.6, 'e': 0.18542741929298223}",25,17,17.96112963657376,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2075,False,"{'a': 0.6, 'e': 0.18242552380635635}",25,15,3.700879127018524,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2076,False,"{'a': 0.6, 'e': 0.17946151940732682}",20,0,-46.892580590013715,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
2077,False,"{'a': 0.6, 'e': 0.1765352747791167}",25,3,13.20103687604254,"{0: 19, 1: 2, 2: 1, 3: 0, 4: 0}",1
2078,False,"{'a': 0.6, 'e': 0.17364664701900503}",30,17,13.049360128520567,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2079,False,"{'a': 0.6, 'e': 0.17079548202237446}",20,9,-18.034991969726953,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
2080,False,"{'a': 0.6, 'e': 0.16798161486607552}",20,8,3.045794265466062,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
2081,False,"{'a': 0.6, 'e': 0.1652048701906146}",20,3,29.77656218441769,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2082,False,"{'a': 0.6, 'e': 0.16246506258069604}",30,19,-43.3737649540654,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 1}",1
2083,False,"{'a': 0.6, 'e': 0.15976199694366905}",25,12,-11.336965269839313,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
2084,False,"{'a': 0.6, 'e': 0.15709546888545273}",20,14,13.73295510117064,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2085,False,"{'a': 0.6, 'e': 0.1544652650835347}",20,0,9.326414742451123,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
2086,False,"{'a': 0.6, 'e': 0.15187116365665929}",20,2,-50.28244824549101,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 2}",1
2087,False,"{'a': 0.6, 'e': 0.14931293453084377}",25,0,-24.68169576446512,"{0: 23, 1: 0, 2: 0, 3: 1, 4: 1}",0
2088,False,"{'a': 0.6, 'e': 0.14679033980138237}",25,12,-18.590030427694654,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
2089,False,"{'a': 0.6, 'e': 0.14430313409051873}",20,10,-22.4928871652047,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
2090,False,"{'a': 0.6, 'e': 0.14185106490048777}",20,6,29.254161288233117,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2091,False,"{'a': 0.6, 'e': 0.13943387296165005}",30,10,13.838731893670072,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
2092,False,"{'a': 0.6, 'e': 0.13705129257545964}",20,8,22.414326285541357,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2093,False,"{'a': 0.6, 'e': 0.13470305195202809}",20,2,-6.041891747538353,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
2094,False,"{'a': 0.6, 'e': 0.13238887354206538}",20,7,20.18794892708113,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2095,False,"{'a': 0.6, 'e': 0.13010847436299783}",30,13,4.781069061108344,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
2096,False,"{'a': 0.6, 'e': 0.12786156631908133}",30,14,34.167847786127105,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2097,False,"{'a': 0.6, 'e': 0.12564785651534566}",25,18,13.589204429368623,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2098,False,"{'a': 0.6, 'e': 0.12346704756522399}",30,17,19.306160605297222,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2099,False,"{'a': 0.6, 'e': 0.12131883789173686}",25,11,-20.699262629575053,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
2100,False,"{'a': 0.6, 'e': 0.11920292202211755}",25,8,16.201145520409177,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2101,False,"{'a': 0.6, 'e': 0.11711899087578052}",20,3,29.287809382110623,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2102,False,"{'a': 0.6, 'e': 0.1150667320455498}",25,10,-36.90673469599242,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 1}",1
2103,False,"{'a': 0.6, 'e': 0.11304583007207897}",25,18,13.952909874379442,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
